id,name,domain,category_vi,latitude,longitude,address,district,description,search_text
NB_00001,Kinh Do Hotel,Du lịch,khách sạn,20.2550965,105.9733635,"Khách Sạn Kinh Đô, 18 Đường Phan Đình Phùng, Vân Giang, Ninh Bình",Ninh Bình,Kinh Do Hotel là khách sạn tại Ninh Bình.,Kinh Do Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00002,Thien Huống Dong,Khác,địa điểm,20.2236497,105.9314843,"Ninh Hải, Hoa Lư, Ninh Bình",Hoa Lư,Thien Huống Dong là địa điểm tại Hoa Lư.,Thien Huống Dong Khác địa điểm Hoa Lư Ninh Bình
NB_00003,Xua và Nay,Ẩm thực,quán cà phê,20.2553944,105.9739642,"Đường Phan Đình Phùng, Vân Giang, Ninh Bình, 08107",Ninh Bình,Xua và Nay là quán cà phê tại Ninh Bình.,Xua và Nay Ẩm thực quán cà phê Ninh Bình Ninh Bình
NB_00004,Thanh Binh,Du lịch,khách sạn,20.2565991,105.9709334,"Hotel Thanh Bình, 31 Đường Lương Văn Tuỵ, Phúc Thành, Ninh Bình, 08117",Ninh Bình,Thanh Binh là khách sạn tại Ninh Bình.,Thanh Binh Du lịch khách sạn Ninh Bình Ninh Bình
NB_00005,Chợ Đục Đá,Du lịch,chợ truyền thống,20.5914536,105.9270085,"Đường Quốc Lộ 1, Tiên Tân, Phủ Lý, Hà Nam, 18110",Phủ Lý,Chợ Đục Đá là chợ truyền thống tại Phủ Lý.,Chợ Đục Đá Du lịch chợ truyền thống Phủ Lý Ninh Bình
NB_00006,Tượng TBT Trường Chinh,Khác,địa điểm,20.2922717,106.3327771,"Đường Tỉnh Lộ 489, Xuân Trường, Nam Định, 07706",Xuân Trường,Tượng TBT Trường Chinh là địa điểm tại Xuân Trường.,Tượng TBT Trường Chinh Khác địa điểm Xuân Trường Ninh Bình
NB_00007,Com Pho,Ẩm thực,nhà hàng,20.216674,105.9382638,"Tam Cốc Bar Cafe, Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Com Pho là nhà hàng tại Hoa Lư.,Com Pho Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00008,Cuc Phuong National Park Guesthouse,Du lịch,nhà nghỉ,20.2500784,105.7145055,"Cúc Phương, Nho Quan, Ninh Bình",Nho Quan,Cuc Phuong National Park Guesthouse là nhà nghỉ tại Nho Quan.,Cuc Phuong National Park Guesthouse Du lịch nhà nghỉ Nho Quan Ninh Bình
NB_00009,Chợ Quang Thiện,Du lịch,chợ truyền thống,20.1005657,106.1080623,"Đường Quốc Lộ 10, Quang Thiện, Kim Sơn, Ninh Bình, 08708",Kim Sơn,Chợ Quang Thiện là chợ truyền thống tại Kim Sơn.,Chợ Quang Thiện Du lịch chợ truyền thống Kim Sơn Ninh Bình
NB_00010,Chợ Quy Hậu,Du lịch,chợ truyền thống,20.1043537,106.1167869,"Đường Quốc Lộ 10, Hùng Tiến, Kim Sơn, Ninh Bình, 08707",Kim Sơn,Chợ Quy Hậu là chợ truyền thống tại Kim Sơn.,Chợ Quy Hậu Du lịch chợ truyền thống Kim Sơn Ninh Bình
NB_00011,Lăng Mẫu,Khác,địa điểm,20.3555875,106.0766009,"Kim Thái, Vụ Bản, Nam Định",Vụ Bản,Lăng Mẫu là địa điểm tại Vụ Bản.,Lăng Mẫu Khác địa điểm Vụ Bản Ninh Bình
NB_00012,UBND Giao Lạc,Du lịch,bảo tàng,20.2525123,106.4936899,"Giao Lạc, Giao Thủy, Nam Định",Giao Thủy,UBND Giao Lạc là bảo tàng tại Giao Thủy.,UBND Giao Lạc Du lịch bảo tàng Giao Thủy Ninh Bình
NB_00013,Tien Dat,Ẩm thực,nhà hàng,20.216694,105.9396144,"Nhà Hàng Gaulois, Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Tien Dat là nhà hàng tại Hoa Lư.,Tien Dat Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00014,Suối nước nóng Kênh Gà,Du lịch,địa điểm du lịch,20.3287705,105.8300152,"Đường Tỉnh Lộ 477C, Gia Thịnh, Gia Viễn, Ninh Bình, 08315",Gia Viễn,Suối nước nóng Kênh Gà là địa điểm du lịch tại Gia Viễn.,Suối nước nóng Kênh Gà Du lịch địa điểm du lịch Gia Viễn Ninh Bình
NB_00015,New Queen Mini Hotel,Du lịch,nhà khách/homestay,20.2503631,105.9788033,"Quán Hà Lan, Thanh Bình, Ninh Bình",Ninh Bình,New Queen Mini Hotel là nhà khách/homestay tại Ninh Bình.,New Queen Mini Hotel Du lịch nhà khách/homestay Ninh Bình Ninh Bình
NB_00016,Bánh mì,Ẩm thực,quán thức ăn nhanh,20.1513228,105.9024525,"37/17 Đường Quang Trung, Tây Sơn, Tam Điệp, Ninh Bình, 08512",Tam Điệp,Bánh mì là quán thức ăn nhanh tại Tam Điệp.,Bánh mì Ẩm thực quán thức ăn nhanh Tam Điệp Ninh Bình
NB_00017,Bini Hotel,Du lịch,khách sạn,20.2490568,105.9739369,"Khách Sạn Bini, 46 Đường Ba Mươi Tháng Sáu, Phúc Thành, Ninh Bình, 08118",Ninh Bình,Bini Hotel là khách sạn tại Ninh Bình.,Bini Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00018,Hồng Ngọc Hotel,Du lịch,khách sạn,20.2491057,105.9738046,"Cửa Hàng Thời Trang Tôm Tép, 42 Đường Hải Thượng Lãn Ông, Nam Thành, Ninh Bình, 08118",Ninh Bình,Hồng Ngọc Hotel là khách sạn tại Ninh Bình.,Hồng Ngọc Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00019,Hotel Dức An,Du lịch,khách sạn,20.2455754,105.972014,"Khách Sạn Đức An, 152 Đường 30 Tháng 6, Nam Thành, Ninh Bình, 08118",Ninh Bình,Hotel Dức An là khách sạn tại Ninh Bình.,Hotel Dức An Du lịch khách sạn Ninh Bình Ninh Bình
NB_00020,Nhà Nghỉ Hoa Sữa,Du lịch,nhà khách/homestay,20.2456759,105.971364,"Công Ty Trách Nhiệm Hữu Hạn Một Thành Viên Thương Mại Kỹ Thuật Và Dịch Vụ Ba An, 14 Đường Tây Thành, Nam Thành, Ninh Bình, 08118",Ninh Bình,Nhà Nghỉ Hoa Sữa là nhà khách/homestay tại Ninh Bình.,Nhà Nghỉ Hoa Sữa Du lịch nhà khách/homestay Ninh Bình Ninh Bình
NB_00021,Nhà Nghỉ Nam Thành 1,Du lịch,nhà khách/homestay,20.2457554,105.9710923,"Dịch Vụ Thành Hoàn, 18 Đường Tây Thạnh, Nam Thành, Ninh Bình",Ninh Bình,Nhà Nghỉ Nam Thành 1 là nhà khách/homestay tại Ninh Bình.,Nhà Nghỉ Nam Thành 1 Du lịch nhà khách/homestay Ninh Bình Ninh Bình
NB_00022,Trung Tanh Hotel,Du lịch,khách sạn,20.2467986,105.9725377,"Khách Sạn Trung Thành, Nam Thành, Ninh Bình, 08118",Ninh Bình,Trung Tanh Hotel là khách sạn tại Ninh Bình.,Trung Tanh Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00023,Vân Anh Hotel,Du lịch,nhà khách/homestay,20.2452524,105.9718693,"Bombi Shop, 3 Đường Tây Thành, Nam Thành, Ninh Bình, 08118",Ninh Bình,Vân Anh Hotel là nhà khách/homestay tại Ninh Bình.,Vân Anh Hotel Du lịch nhà khách/homestay Ninh Bình Ninh Bình
NB_00024,Hoa Lư Hotel,Du lịch,khách sạn,20.2630717,105.9683302,"Đường Trần Hưng Đạo, Đông Thành, Ninh Bình, 08113",Ninh Bình,Hoa Lư Hotel là khách sạn tại Ninh Bình.,Hoa Lư Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00025,Café Bống,Ẩm thực,quán cà phê,20.2521138,105.9715768,"Đường Trần Quốc Toản, Phúc Thành, Ninh Bình, 08117",Ninh Bình,Café Bống là quán cà phê tại Ninh Bình.,Café Bống Ẩm thực quán cà phê Ninh Bình Ninh Bình
NB_00026,Thế Vĩnh Hotel,Du lịch,khách sạn,20.2471149,105.9712353,"Dịch Vụ Hương Mai, 198 Đường Trần Phú, Nam Thành, Ninh Bình, 08118",Ninh Bình,Thế Vĩnh Hotel là khách sạn tại Ninh Bình.,Thế Vĩnh Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00027,Chính Duyên Hotel,Du lịch,nhà khách/homestay,20.2168946,105.9390245,"Cafe Thành Trung, Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Chính Duyên Hotel là nhà khách/homestay tại Hoa Lư.,Chính Duyên Hotel Du lịch nhà khách/homestay Hoa Lư Ninh Bình
NB_00028,Lạc Hồng Hotel,Du lịch,khách sạn,20.2305742,105.9374547,"Ninh Xuân, Hoa Lư, Ninh Bình",Hoa Lư,Lạc Hồng Hotel là khách sạn tại Hoa Lư.,Lạc Hồng Hotel Du lịch khách sạn Hoa Lư Ninh Bình
NB_00029,Nhà Nghỉ Cơm Phở,Du lịch,nhà khách/homestay,20.2165628,105.9387058,"King Kong Hostel, Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Nhà Nghỉ Cơm Phở là nhà khách/homestay tại Hoa Lư.,Nhà Nghỉ Cơm Phở Du lịch nhà khách/homestay Hoa Lư Ninh Bình
NB_00030,Nhà Nghỉ Hải Anh,Du lịch,nhà khách/homestay,20.2165379,105.9385766,"Lion King Restaurant, Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Nhà Nghỉ Hải Anh là nhà khách/homestay tại Hoa Lư.,Nhà Nghỉ Hải Anh Du lịch nhà khách/homestay Hoa Lư Ninh Bình
NB_00031,Yến Nhi Hotel,Du lịch,khách sạn,20.2173991,105.9416323,"Đường Tỉnh Lộ 478B, Ninh Hải, Ninh Thắng, Hoa Lư, Ninh Bình, 08214",Hoa Lư,Yến Nhi Hotel là khách sạn tại Hoa Lư.,Yến Nhi Hotel Du lịch khách sạn Hoa Lư Ninh Bình
NB_00032,Đức Thanh Hotel,Du lịch,khách sạn,20.2166186,105.9409768,"Đường Tỉnh Lộ 478B, Ninh Hải, Ninh Thắng, Hoa Lư, Ninh Bình, 08214",Hoa Lư,Đức Thanh Hotel là khách sạn tại Hoa Lư.,Đức Thanh Hotel Du lịch khách sạn Hoa Lư Ninh Bình
NB_00033,New Guest House,Du lịch,nhà khách/homestay,20.2513895,105.9789111,"Nhà Nghỉ, 1 Đường Hoàng Hoa Thám, Thanh Bình, Ninh Bình, 08106",Ninh Bình,New Guest House là nhà khách/homestay tại Ninh Bình.,New Guest House Du lịch nhà khách/homestay Ninh Bình Ninh Bình
NB_00034,Nhà Nghỉ Trọ,Du lịch,nhà khách/homestay,20.2499764,105.9770405,"Agribank-Chi Nhánh Sông Vân, 15 Đường Nguyễn Công Trứ, Thanh Bình, Ninh Bình, 08106",Ninh Bình,Nhà Nghỉ Trọ là nhà khách/homestay tại Ninh Bình.,Nhà Nghỉ Trọ Du lịch nhà khách/homestay Ninh Bình Ninh Bình
NB_00035,Nhật Minh Hotel,Du lịch,nhà khách/homestay,20.2504415,105.9785914,"Quán Hà Lan, Thanh Bình, Ninh Bình",Ninh Bình,Nhật Minh Hotel là nhà khách/homestay tại Ninh Bình.,Nhật Minh Hotel Du lịch nhà khách/homestay Ninh Bình Ninh Bình
NB_00036,Queen Mini Hotel,Du lịch,nhà khách/homestay,20.2515076,105.9785197,"Quán Ăn - Giải Khát, 11 Đường Hoàng Hoa Thám, Thanh Bình, Ninh Bình",Ninh Bình,Queen Mini Hotel là nhà khách/homestay tại Ninh Bình.,Queen Mini Hotel Du lịch nhà khách/homestay Ninh Bình Ninh Bình
NB_00037,Thanh Thuy's Guesthouse & New Hotel,Du lịch,khách sạn,20.2574189,105.9726253,"Coffee Trung Nguyên, 25 Đường Lê Hồng Phong, Đông Thành, Ninh Bình, 08113",Ninh Bình,Thanh Thuy's Guesthouse & New Hotel là khách sạn tại Ninh Bình.,Thanh Thuy's Guesthouse & New Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00038,Vic Travel Restaurant,Ẩm thực,nhà hàng,20.256677,105.9698797,"Karaoke 51, 55 Đường Cù Chính Lan, Tân Thành, Ninh Bình, 08116",Ninh Bình,Vic Travel Restaurant là nhà hàng tại Ninh Bình.,Vic Travel Restaurant Ẩm thực nhà hàng Ninh Bình Ninh Bình
NB_00039,Ninh Binh Legend Hotel,Du lịch,khách sạn,20.2744939,105.9587265,"Ngõ 167 Lê Thái Tổ, Ninh Khánh, Ninh Bình, 08114",Ninh Bình,Ninh Binh Legend Hotel là khách sạn tại Ninh Bình.,Ninh Binh Legend Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00040,Bamboo Bar,Ẩm thực,quán cà phê,20.2168069,105.9403838,"Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Bamboo Bar là quán cà phê tại Hoa Lư.,Bamboo Bar Ẩm thực quán cà phê Hoa Lư Ninh Bình
NB_00041,Anna Tham Hotel,Du lịch,khách sạn,20.2173059,105.9175565,"Ninh Hải, Hoa Lư, Ninh Bình",Hoa Lư,Anna Tham Hotel là khách sạn tại Hoa Lư.,Anna Tham Hotel Du lịch khách sạn Hoa Lư Ninh Bình
NB_00042,Hai Grotto,Du lịch,địa điểm du lịch,20.2318445,105.919627,"Ninh Hải, Hoa Lư, Ninh Bình",Hoa Lư,Hai Grotto là địa điểm du lịch tại Hoa Lư.,Hai Grotto Du lịch địa điểm du lịch Hoa Lư Ninh Bình
NB_00043,Ba Grotto,Du lịch,địa điểm du lịch,20.2338698,105.9186668,"Ninh Hải, Hoa Lư, Ninh Bình",Hoa Lư,Ba Grotto là địa điểm du lịch tại Hoa Lư.,Ba Grotto Du lịch địa điểm du lịch Hoa Lư Ninh Bình
NB_00044,Ca Grotto,Du lịch,địa điểm du lịch,20.2280803,105.9309077,"Ninh Hải, Hoa Lư, Ninh Bình",Hoa Lư,Ca Grotto là địa điểm du lịch tại Hoa Lư.,Ca Grotto Du lịch địa điểm du lịch Hoa Lư Ninh Bình
NB_00045,AIQ Hotel,Du lịch,khách sạn,20.2493209,105.9757454,"Karaoke Tre Việt 2, Nam Bình, Ninh Bình, 08108",Ninh Bình,AIQ Hotel là khách sạn tại Ninh Bình.,AIQ Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00046,Nhà hàng Cánh Buồm,Ẩm thực,nhà hàng,20.6442433,105.9236269,"Đường Nguyễn Hữu Tiến, Đồng Văn, Duy Tiên, Hà Nam, 18216",Duy Tiên,Nhà hàng Cánh Buồm là nhà hàng tại Duy Tiên.,Nhà hàng Cánh Buồm Ẩm thực nhà hàng Duy Tiên Ninh Bình
NB_00047,Gimbab,Ẩm thực,nhà hàng,20.2576578,105.973167,"Đường Lê Hồng Phong, Đông Thành, Ninh Bình, 08113",Ninh Bình,Gimbab là nhà hàng tại Ninh Bình.,Gimbab Ẩm thực nhà hàng Ninh Bình Ninh Bình
NB_00048,Pham duc,Ẩm thực,nhà hàng,20.2428693,105.9740058,"Quán Ăn Quỳnh Vân, Nam Bình, Ninh Bình, 08108",Ninh Bình,Pham duc là nhà hàng tại Ninh Bình.,Pham duc Ẩm thực nhà hàng Ninh Bình Ninh Bình
NB_00049,Lang Khanh,Ẩm thực,nhà hàng,20.2167541,105.9385902,"King Kong Hostel, Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Lang Khanh là nhà hàng tại Hoa Lư.,Lang Khanh Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00050,Coffee Phong,Ẩm thực,nhà hàng,20.257475,105.9723117,"Café Đàng, 27 Đường Lê Hồng Phong, Đông Thành, Ninh Bình, 08113",Ninh Bình,Coffee Phong là nhà hàng tại Ninh Bình.,Coffee Phong Ẩm thực nhà hàng Ninh Bình Ninh Bình
NB_00051,Thanh Thuy Hotel,Du lịch,khách sạn,20.2574083,105.9728383,"Atm BIDV, Đường Lê Hồng Phong, Đông Thành, Ninh Bình, 08113",Ninh Bình,Thanh Thuy Hotel là khách sạn tại Ninh Bình.,Thanh Thuy Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00052,NHÀ HÀNG THĂNG LONG - ĐẶC SẢN DÊ NÚI NINH BÌNH,Ẩm thực,nhà hàng,20.2895968,105.8891242,"Quán Ăn Văn Hiệp Dê Núi, Trường Yên, Hoa Lư, Ninh Bình, 08211",Hoa Lư,NHÀ HÀNG THĂNG LONG - ĐẶC SẢN DÊ NÚI NINH BÌNH là nhà hàng tại Hoa Lư.,NHÀ HÀNG THĂNG LONG - ĐẶC SẢN DÊ NÚI NINH BÌNH Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00053,Dragon Boat Rock Homestay,Du lịch,khách sạn,20.3099806,105.9243846,"Ninh Giang, Hoa Lư, Ninh Bình",Hoa Lư,Dragon Boat Rock Homestay là khách sạn tại Hoa Lư.,Dragon Boat Rock Homestay Du lịch khách sạn Hoa Lư Ninh Bình
NB_00054,chezbeo homestay,Du lịch,nhà khách/homestay,20.2261581,105.9387836,"Ninh Thắng, Hoa Lư, Ninh Bình",Hoa Lư,chezbeo homestay là nhà khách/homestay tại Hoa Lư.,chezbeo homestay Du lịch nhà khách/homestay Hoa Lư Ninh Bình
NB_00055,Tam Coc Rice Fields Resort,Du lịch,khách sạn,20.214877,105.9070732,"Ninh Hải, Hoa Lư, Ninh Bình",Hoa Lư,Tam Coc Rice Fields Resort là khách sạn tại Hoa Lư.,Tam Coc Rice Fields Resort Du lịch khách sạn Hoa Lư Ninh Bình
NB_00056,MTBuowir,Ẩm thực,quán cà phê,20.4318431,106.1791987,"Đường Mạc Thị Bưởi, Nguyễn Du, Nam Định, 07108",Nam Định,MTBuowir là quán cà phê tại Nam Định.,MTBuowir Ẩm thực quán cà phê Nam Định Ninh Bình
NB_00057,Father Cooking,Ẩm thực,nhà hàng,20.216704,105.9379047,"Cafe Chinh Duyên, Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Father Cooking là nhà hàng tại Hoa Lư.,Father Cooking Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00058,Bao Anh,Ẩm thực,nhà hàng,20.2520185,105.9774566,"Đường Hoàng Hoa Thám, Thanh Bình, Ninh Bình, 08106",Ninh Bình,Bao Anh là nhà hàng tại Ninh Bình.,Bao Anh Ẩm thực nhà hàng Ninh Bình Ninh Bình
NB_00059,The Vancouver Hotel,Du lịch,khách sạn,20.2560218,105.9696873,"Đường Lương Văn Tụy, Phúc Thành, Ninh Bình, 08117",Ninh Bình,The Vancouver Hotel là khách sạn tại Ninh Bình.,The Vancouver Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00060,THUY ANH HOTEL,Du lịch,khách sạn,20.2542348,105.9726231,"Quán Ăn, 1 Đường Trương Hán Siêu, Phúc Thành, Ninh Bình, 08117",Ninh Bình,THUY ANH HOTEL là khách sạn tại Ninh Bình.,THUY ANH HOTEL Du lịch khách sạn Ninh Bình Ninh Bình
NB_00061,Garden Homestay,Du lịch,nhà khách/homestay,20.2846767,105.8635281,"Gia Sinh, Gia Viễn, Ninh Bình",Gia Viễn,Garden Homestay là nhà khách/homestay tại Gia Viễn.,Garden Homestay Du lịch nhà khách/homestay Gia Viễn Ninh Bình
NB_00062,Tuan Tu,Ẩm thực,nhà hàng,20.2167573,105.9388512,"Cafe Thành Trung, Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Tuan Tu là nhà hàng tại Hoa Lư.,Tuan Tu Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00063,Ha Linh,Ẩm thực,nhà hàng,20.2842226,105.9088617,"Tỉnh Lộ 491B, Trường Yên, Hoa Lư, Ninh Bình, 08211",Hoa Lư,Ha Linh là nhà hàng tại Hoa Lư.,Ha Linh Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00064,The Long Hotel,Du lịch,khách sạn,20.2164751,105.938207,"Khách Sạn The Long, Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,The Long Hotel là khách sạn tại Hoa Lư.,The Long Hotel Du lịch khách sạn Hoa Lư Ninh Bình
NB_00065,Tam Coc Homestay,Du lịch,nhà khách/homestay,20.2235344,105.9427384,"Ninh Thắng, Hoa Lư, Ninh Bình",Hoa Lư,Tam Coc Homestay là nhà khách/homestay tại Hoa Lư.,Tam Coc Homestay Du lịch nhà khách/homestay Hoa Lư Ninh Bình
NB_00066,Thai Thoung Hotel,Du lịch,khách sạn,20.2174777,105.9312505,"Đường Tỉnh Lộ 478B, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Thai Thoung Hotel là khách sạn tại Hoa Lư.,Thai Thoung Hotel Du lịch khách sạn Hoa Lư Ninh Bình
NB_00067,Rượu Kim Sơn,Ẩm thực,quán bar,20.0946274,106.0842359,"Phát Diệm, Kim Sơn, Ninh Bình",Kim Sơn,Rượu Kim Sơn là quán bar tại Kim Sơn.,Rượu Kim Sơn Ẩm thực quán bar Kim Sơn Ninh Bình
NB_00068,Ngoc Anh Hotel,Du lịch,khách sạn,20.2568931,105.9710254,"Cafe Gallery Hương Hương, 21 Đường Lương Văn Tuỵ, Phúc Thành, Ninh Bình, 08117",Ninh Bình,Ngoc Anh Hotel là khách sạn tại Ninh Bình.,Ngoc Anh Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00069,Café Be,Ẩm thực,nhà hàng,20.257456,105.9711921,"Quán Ăn Sunny Zippez, 18 Đường Cù Chính Lan, Tân Thành, Ninh Bình, 08116",Ninh Bình,Café Be là nhà hàng tại Ninh Bình.,Café Be Ẩm thực nhà hàng Ninh Bình Ninh Bình
NB_00070,Viet Huong Hotel,Du lịch,khách sạn,20.2520445,105.9776593,"Nhà May Đức Tiệp, 48 Đường Lý Thái Tổ, Thanh Bình, Ninh Bình, 08106",Ninh Bình,Viet Huong Hotel là khách sạn tại Ninh Bình.,Viet Huong Hotel Du lịch khách sạn Ninh Bình Ninh Bình
NB_00071,Hi Korea,Ẩm thực,nhà hàng,20.260252,105.9701054,"Mua Bán Ô Tô Xe Máy, Đường Trần Hưng Đạo, Tân Thành, Ninh Bình, 08116",Ninh Bình,Hi Korea là nhà hàng tại Ninh Bình.,Hi Korea Ẩm thực nhà hàng Ninh Bình Ninh Bình
NB_00072,Time,Ẩm thực,quán cà phê,20.2572018,105.9726261,"Nhà Khách Tràng An Ninh Bình, Đường Lê Hồng Phong, Đông Thành, Ninh Bình, 08113",Ninh Bình,Time là quán cà phê tại Ninh Bình.,Time Ẩm thực quán cà phê Ninh Bình Ninh Bình
NB_00073,Jollibee,Ẩm thực,quán thức ăn nhanh,20.2568375,105.9716525,"GENVIET JEANS, 920 Đường Lương Văn Tuỵ, Phúc Thành, Ninh Bình, 08117",Ninh Bình,Jollibee là quán thức ăn nhanh tại Ninh Bình.,Jollibee Ẩm thực quán thức ăn nhanh Ninh Bình Ninh Bình
NB_00074,Exit of Mermaid Cave,Du lịch,địa điểm du lịch,20.2186368,105.8898298,"Ninh Hải, Hoa Lư, Ninh Bình",Hoa Lư,Exit of Mermaid Cave là địa điểm du lịch tại Hoa Lư.,Exit of Mermaid Cave Du lịch địa điểm du lịch Hoa Lư Ninh Bình
NB_00075,trau vang,Ẩm thực,nhà hàng,20.2583881,105.9714625,"Cửa Hàng Sơn Ngọc Bé, 297 Đường Trần Hưng Đạo, Đông Thành, Ninh Bình, 08113",Ninh Bình,trau vang là nhà hàng tại Ninh Bình.,trau vang Ẩm thực nhà hàng Ninh Bình Ninh Bình
NB_00076,Chùa Nhất Trụ,Khác,địa điểm,20.2878492,105.9074323,"Trường Yên, Hoa Lư, Ninh Bình",Hoa Lư,Chùa Nhất Trụ là địa điểm tại Hoa Lư.,Chùa Nhất Trụ Khác địa điểm Hoa Lư Ninh Bình
NB_00077,Đồng lạng - kháng cường- yên khánh- ninh bình,Khác,địa điểm,20.2159492,106.1282953,"Khánh Cường, Yên Khánh, Ninh Bình",Yên Khánh,Đồng lạng - kháng cường- yên khánh- ninh bình là địa điểm tại Yên Khánh.,Đồng lạng - kháng cường- yên khánh- ninh bình Khác địa điểm Yên Khánh Ninh Bình
NB_00078,từ đường họ Nguyễn Bùi,Du lịch,nhà khách/homestay,20.2147334,106.1309927,"Khánh Cường, Yên Khánh, Ninh Bình",Yên Khánh,từ đường họ Nguyễn Bùi là nhà khách/homestay tại Yên Khánh.,từ đường họ Nguyễn Bùi Du lịch nhà khách/homestay Yên Khánh Ninh Bình
NB_00079,Nhà hàng Panda Chan,Ẩm thực,nhà hàng,20.4181213,106.1717408,"1 Ngõ 164 Trần Quang Khải, Năng Tĩnh, Nam Định",Nam Định,Nhà hàng Panda Chan là nhà hàng tại Nam Định.,Nhà hàng Panda Chan Ẩm thực nhà hàng Nam Định Ninh Bình
NB_00080,Acb,Du lịch,khách sạn,20.4287186,106.1692089,"Nhà Thuốc Tư Nhân 64 Thành Chung, 64 Phố Thành Chung, Cửa Bắc, Nam Định",Nam Định,Acb là khách sạn tại Nam Định.,Acb Du lịch khách sạn Nam Định Ninh Bình
NB_00081,556 Khánh Tân Ninh Khánh tp Ninh Bình,Ẩm thực,nhà hàng,20.2718862,105.9650163,"Cửa Hàng Đăng Hiếu, 558 Đường Trần Hưng Đạo, Ninh Khánh, Ninh Bình, 08114",Ninh Bình,556 Khánh Tân Ninh Khánh tp Ninh Bình là nhà hàng tại Ninh Bình.,556 Khánh Tân Ninh Khánh tp Ninh Bình Ẩm thực nhà hàng Ninh Bình Ninh Bình
NB_00082,XXI Homestay,Du lịch,nhà khách/homestay,20.2267347,106.0297879,"Đường Quốc Lộ 10, Khánh An, Yên Khánh, Ninh Bình, 08812",Yên Khánh,XXI Homestay là nhà khách/homestay tại Yên Khánh.,XXI Homestay Du lịch nhà khách/homestay Yên Khánh Ninh Bình
NB_00083,Tuần Phone;Thu Guest House,Du lịch,khách sạn,20.2543302,105.9746897,"Dịch Vụ Internet, Ngõ 52 Vân Giang, Vân Giang, Ninh Bình",Ninh Bình,Tuần Phone;Thu Guest House là khách sạn tại Ninh Bình.,Tuần Phone;Thu Guest House Du lịch khách sạn Ninh Bình Ninh Bình
NB_00084,Father Cooking Restaurant,Ẩm thực,nhà hàng,20.2166471,105.9380738,"Cafe Chinh Duyên, Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Father Cooking Restaurant là nhà hàng tại Hoa Lư.,Father Cooking Restaurant Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00085,Chính Duyên restaurant,Ẩm thực,nhà hàng,20.216652,105.9381083,"Cafe Chinh Duyên, Tỉnh Lộ 491C, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Chính Duyên restaurant là nhà hàng tại Hoa Lư.,Chính Duyên restaurant Ẩm thực nhà hàng Hoa Lư Ninh Bình
NB_00086,Minh Vinh restaurant,Ẩm thực,nhà hàng,20.2184138,105.9172659,"Quán Ăn Minh Vinh, Đường Tỉnh Lộ 478B, Ninh Hải, Hoa Lư, Ninh Bình, 08213",Hoa Lư,Minh Vinh restaurant là nhà hàng tại Hoa Lư.,Minh Vinh restaurant Ẩm thực nhà hàng Hoa Lư Ninh Bình
