id,name,domain,category_vi,latitude,longitude,address,district,description,search_text
TQ_00090,bún cua ốc cá,Ẩm thực,nhà hàng,22.8302645,104.9831568,"Li-Ning, Phố Hà Tuyên, Nguyễn Trãi, Hà Giang, 20110",Hà Giang,bún cua ốc cá là nhà hàng tại Hà Giang.,bún cua ốc cá Ẩm thực nhà hàng Hà Giang Tuyên Quang
TQ_00091,Tho's Homestay,Du lịch,nhà khách/homestay,22.4975137,104.5272901,"Khuôn Lùng, Xín Mần, Hà Giang",Xín Mần,Tho's Homestay là nhà khách/homestay tại Xín Mần.,Tho's Homestay Du lịch nhà khách/homestay Xín Mần Tuyên Quang
TQ_00092,Ma Lé Homestay,Du lịch,nhà khách/homestay,23.3077974,105.3030103,"Má Lé, Đồng Văn, Hà Giang",Đồng Văn,Ma Lé Homestay là nhà khách/homestay tại Đồng Văn.,Ma Lé Homestay Du lịch nhà khách/homestay Đồng Văn Tuyên Quang
TQ_00093,Nhà nghỉ Hoa Đá,Du lịch,nhà khách/homestay,23.2604718,105.2636126,"Nhà Nghỉ Công Huế, Quốc Lộ 4C, Xà Phìn, Đồng Văn, Hà Giang, 20510",Đồng Văn,Nhà nghỉ Hoa Đá là nhà khách/homestay tại Đồng Văn.,Nhà nghỉ Hoa Đá Du lịch nhà khách/homestay Đồng Văn Tuyên Quang
TQ_00094,Nhà bà nội tit,Du lịch,nhà nghỉ,22.8319269,104.9873233,"Thời Trang Nam Nữ Hoa Hưng, 30 Đường Lâm Đồng, Trần Phú, Hà Giang, 20106",Hà Giang,Nhà bà nội tit là nhà nghỉ tại Hà Giang.,Nhà bà nội tit Du lịch nhà nghỉ Hà Giang Tuyên Quang
TQ_00095,Du Gia Homestay,Du lịch,nhà khách/homestay,22.9295945,105.2269618,"Du Già, Yên Minh, Hà Giang",Yên Minh,Du Gia Homestay là nhà khách/homestay tại Yên Minh.,Du Gia Homestay Du lịch nhà khách/homestay Yên Minh Tuyên Quang
TQ_00096,Goi Ngua Gia Truyen,Ẩm thực,nhà hàng,22.4157334,104.8029655,"Quốc Lộ 279, Việt Quang, Bắc Quang, Hà Giang, 20806",Bắc Quang,Goi Ngua Gia Truyen là nhà hàng tại Bắc Quang.,Goi Ngua Gia Truyen Ẩm thực nhà hàng Bắc Quang Tuyên Quang
TQ_00097,Ha Giang,Ẩm thực,quán cà phê,22.416992,104.8248675,"Quốc Lộ 2, Việt Quang, Bắc Quang, Hà Giang, 20806",Bắc Quang,Ha Giang là quán cà phê tại Bắc Quang.,Ha Giang Ẩm thực quán cà phê Bắc Quang Tuyên Quang
TQ_00098,Thuy Chi Nha Nghi,Du lịch,khách sạn,22.4116645,104.8080989,"Việt Quang, Bắc Quang, Hà Giang",Bắc Quang,Thuy Chi Nha Nghi là khách sạn tại Bắc Quang.,Thuy Chi Nha Nghi Du lịch khách sạn Bắc Quang Tuyên Quang
TQ_00099,Nha Nghi Huyen Tuan,Du lịch,nhà khách/homestay,22.4959951,104.8756129,"Đường Bắc Quang-Xín Mần, Tân Quang, Bắc Quang, Hà Giang, 20812",Bắc Quang,Nha Nghi Huyen Tuan là nhà khách/homestay tại Bắc Quang.,Nha Nghi Huyen Tuan Du lịch nhà khách/homestay Bắc Quang Tuyên Quang
TQ_00100,Nha Nghi Thuy Tien,Du lịch,nhà khách/homestay,22.8201599,104.9839781,"Đường Nguyễn Thái Học, Minh Khai, Hà Giang, 20111",Hà Giang,Nha Nghi Thuy Tien là nhà khách/homestay tại Hà Giang.,Nha Nghi Thuy Tien Du lịch nhà khách/homestay Hà Giang Tuyên Quang
TQ_00101,Nha Nghi Ly Hoan Tourist Guesthouse,Du lịch,nhà khách/homestay,23.277323,105.3603732,"Đường Ba Tháng Hai, Đồng Văn, Hà Giang, 20506",Đồng Văn,Nha Nghi Ly Hoan Tourist Guesthouse là nhà khách/homestay tại Đồng Văn.,Nha Nghi Ly Hoan Tourist Guesthouse Du lịch nhà khách/homestay Đồng Văn Tuyên Quang
TQ_00102,Bia Hoi & Nuóc Mía,Ẩm thực,nhà hàng,22.4013564,104.8135788,"Quốc Lộ 2, Việt Quang, Bắc Quang, Hà Giang, 20806",Bắc Quang,Bia Hoi & Nuóc Mía là nhà hàng tại Bắc Quang.,Bia Hoi & Nuóc Mía Ẩm thực nhà hàng Bắc Quang Tuyên Quang
TQ_00103,Hoan Ngoc Hotel,Du lịch,khách sạn,23.2778372,105.3606187,"Khách Sạn Hoàng Ngọc, 47 Quốc Lộ 4C, Đồng Văn, Hà Giang, 20506",Đồng Văn,Hoan Ngoc Hotel là khách sạn tại Đồng Văn.,Hoan Ngoc Hotel Du lịch khách sạn Đồng Văn Tuyên Quang
TQ_00104,Cóm,Ẩm thực,nhà hàng,22.8338353,104.9876967,"Nhà Nghỉ Công Anh, 419 Đường Nguyễn Thái Học, Trần Phú, Hà Giang, 20106",Hà Giang,Cóm là nhà hàng tại Hà Giang.,Cóm Ẩm thực nhà hàng Hà Giang Tuyên Quang
TQ_00105,Bia Hoi,Ẩm thực,nhà hàng,22.8218581,104.984843,"Cây Xăng, Đường Nguyễn Trãi, Minh Khai, Hà Giang",Hà Giang,Bia Hoi là nhà hàng tại Hà Giang.,Bia Hoi Ẩm thực nhà hàng Hà Giang Tuyên Quang
TQ_00106,Nha Nghi,Du lịch,nhà nghỉ,23.164244,105.408663,"Đường Nguyễn Du, Mèo Vạc, Hà Giang, 20406",Mèo Vạc,Nha Nghi là nhà nghỉ tại Mèo Vạc.,Nha Nghi Du lịch nhà nghỉ Mèo Vạc Tuyên Quang
TQ_00107,Nha Nghi Viet Nhật,Du lịch,nhà nghỉ,23.1630786,105.4073554,"Đường Nguyễn Du, Mèo Vạc, Hà Giang, 20406",Mèo Vạc,Nha Nghi Viet Nhật là nhà nghỉ tại Mèo Vạc.,Nha Nghi Viet Nhật Du lịch nhà nghỉ Mèo Vạc Tuyên Quang
TQ_00108,Nha nghi tro binh dan Homestay,Du lịch,khách sạn,23.1196301,105.144073,"Yên Minh, Hà Giang",Yên Minh,Nha nghi tro binh dan Homestay là khách sạn tại Yên Minh.,Nha nghi tro binh dan Homestay Du lịch khách sạn Yên Minh Tuyên Quang
TQ_00109,Dô Nhung - Com Phò Bún,Ẩm thực,nhà hàng,23.0188523,104.9642622,"Đường Trần Hưng Đạo, Quyết Tiến, Quản Bạ, Hà Giang, 20364",Quản Bạ,Dô Nhung - Com Phò Bún là nhà hàng tại Quản Bạ.,Dô Nhung - Com Phò Bún Ẩm thực nhà hàng Quản Bạ Tuyên Quang
TQ_00110,Cửa Hàng - Chào Dinh Dưỡng,Ẩm thực,nhà hàng,23.0656336,104.9944339,"Đường Trần Hưng Đạo, Tam Sơn, Quản Bạ, Hà Giang, 20356",Quản Bạ,Cửa Hàng - Chào Dinh Dưỡng là nhà hàng tại Quản Bạ.,Cửa Hàng - Chào Dinh Dưỡng Ẩm thực nhà hàng Quản Bạ Tuyên Quang
TQ_00111,Binh Minh,Du lịch,khách sạn,23.2772642,105.3601872,"Đường Ba Tháng Hai, Đồng Văn, Hà Giang, 20506",Đồng Văn,Binh Minh là khách sạn tại Đồng Văn.,Binh Minh Du lịch khách sạn Đồng Văn Tuyên Quang
TQ_00112,Bà Hà - Bánh cuốn nóng,Ẩm thực,nhà hàng,23.2790006,105.3610492,"Đường Ba Tháng Hai, Đồng Văn, Hà Giang, 20506",Đồng Văn,Bà Hà - Bánh cuốn nóng là nhà hàng tại Đồng Văn.,Bà Hà - Bánh cuốn nóng Ẩm thực nhà hàng Đồng Văn Tuyên Quang
TQ_00113,Bánh My Patê,Ẩm thực,quán thức ăn nhanh,22.8156503,104.9816543,"Cục Hải Quan Tỉnh Hà Giang, 218A Đường Nguyễn Trãi, Nguyễn Trãi, Hà Giang, 20110",Hà Giang,Bánh My Patê là quán thức ăn nhanh tại Hà Giang.,Bánh My Patê Ẩm thực quán thức ăn nhanh Hà Giang Tuyên Quang
TQ_00114,Motel Kim Son,Du lịch,khách sạn,23.0652955,104.993375,"Hotel Hoàng Bách, 140 Đường Trần Hưng Đạo, Tam Sơn, Quản Bạ, Hà Giang, 20356",Quản Bạ,Motel Kim Son là khách sạn tại Quản Bạ.,Motel Kim Son Du lịch khách sạn Quản Bạ Tuyên Quang
TQ_00115,nothing,Du lịch,nhà khách/homestay,23.1620274,105.4120952,"Đường Quốc Lộ 4C, Mèo Vạc, Hà Giang, 20406",Mèo Vạc,nothing là nhà khách/homestay tại Mèo Vạc.,nothing Du lịch nhà khách/homestay Mèo Vạc Tuyên Quang
TQ_00116,Banging Bahn Mi,Ẩm thực,quán thức ăn nhanh,22.830194,104.982982,"Văn Phòng Phẩm Hoàng Thi Định, Đường Trần Hưng Đạo, Nguyễn Trãi, Hà Giang, 20110",Hà Giang,Banging Bahn Mi là quán thức ăn nhanh tại Hà Giang.,Banging Bahn Mi Ẩm thực quán thức ăn nhanh Hà Giang Tuyên Quang
TQ_00117,Mai Dao Hotel,Du lịch,nhà nghỉ,23.1645878,105.409776,"Nhà Nghỉ Mai Đào, Đường Quốc Lộ 4C, Mèo Vạc, Hà Giang, 20406",Mèo Vạc,Mai Dao Hotel là nhà nghỉ tại Mèo Vạc.,Mai Dao Hotel Du lịch nhà nghỉ Mèo Vạc Tuyên Quang
TQ_00118,Chợ Trung tâm Hoàng Su Phì,Du lịch,địa điểm du lịch,22.7440161,104.6799887,"Đường Tỉnh 177, Vinh Quang, Hoàng Su Phì, Hà Giang, 20606",Hoàng Su Phì,Chợ Trung tâm Hoàng Su Phì là địa điểm du lịch tại Hoàng Su Phì.,Chợ Trung tâm Hoàng Su Phì Du lịch địa điểm du lịch Hoàng Su Phì Tuyên Quang
TQ_00119,Bia Hoi,Ẩm thực,quán bar,22.8153146,104.9876959,"Đường An Phú, Minh Khai, Hà Giang, 20111",Hà Giang,Bia Hoi là quán bar tại Hà Giang.,Bia Hoi Ẩm thực quán bar Hà Giang Tuyên Quang
TQ_00120,Nhà hàng Phở Chờ Lâm My,Ẩm thực,nhà hàng,22.8335648,104.9914101,"Cắt Tóc Ngọc Uyên, 27 Phố Hà Huy Tập, Trần Phú, Hà Giang, 20106",Hà Giang,Nhà hàng Phở Chờ Lâm My là nhà hàng tại Hà Giang.,Nhà hàng Phở Chờ Lâm My Ẩm thực nhà hàng Hà Giang Tuyên Quang
TQ_00121,Nhà Khách Yên Húng,Du lịch,khách sạn,23.0640245,105.2419742,"Mậu Duệ, Yên Minh, Hà Giang",Yên Minh,Nhà Khách Yên Húng là khách sạn tại Yên Minh.,Nhà Khách Yên Húng Du lịch khách sạn Yên Minh Tuyên Quang
TQ_00122,Dong Van H'Mong Homestay,Du lịch,nhà khách/homestay,23.2737246,105.3699052,"Đồng Văn, Hà Giang",Đồng Văn,Dong Van H'Mong Homestay là nhà khách/homestay tại Đồng Văn.,Dong Van H'Mong Homestay Du lịch nhà khách/homestay Đồng Văn Tuyên Quang
TQ_00123,Tom homestay,Du lịch,nhà khách/homestay,23.1174813,105.1396571,"Yên Minh, Hà Giang",Yên Minh,Tom homestay là nhà khách/homestay tại Yên Minh.,Tom homestay Du lịch nhà khách/homestay Yên Minh Tuyên Quang
TQ_00124,May Co Quan,Ẩm thực,nhà hàng,23.1634915,105.4082852,"Đường Nguyễn Du, Mèo Vạc, Hà Giang, 20406",Mèo Vạc,May Co Quan là nhà hàng tại Mèo Vạc.,May Co Quan Ẩm thực nhà hàng Mèo Vạc Tuyên Quang
TQ_00125,no where,Ẩm thực,nhà hàng,23.2774765,105.3609174,"Đường Ba Tháng Hai, Đồng Văn, Hà Giang, 20506",Đồng Văn,no where là nhà hàng tại Đồng Văn.,no where Ẩm thực nhà hàng Đồng Văn Tuyên Quang
TQ_00126,Green Karst,Ẩm thực,nhà hàng,23.2775633,105.3614094,"Quốc Lộ 4C, Đồng Văn, Hà Giang, 20506",Đồng Văn,Green Karst là nhà hàng tại Đồng Văn.,Green Karst Ẩm thực nhà hàng Đồng Văn Tuyên Quang
TQ_00127,Nha Nghi Ngoc Lan,Du lịch,khách sạn,22.8255159,104.9858452,"Nhà Nghỉ Ngọc Lan, 119A Đường Nguyễn Thái Học, Minh Khai, Hà Giang, 20111",Hà Giang,Nha Nghi Ngoc Lan là khách sạn tại Hà Giang.,Nha Nghi Ngoc Lan Du lịch khách sạn Hà Giang Tuyên Quang
TQ_00128,ngân hà homestay,Du lịch,khách sạn,22.8234089,104.9895818,"Ngân Hà Homestay, Đường Lý Tự Trọng, Minh Khai, Hà Giang, 20111",Hà Giang,ngân hà homestay là khách sạn tại Hà Giang.,ngân hà homestay Du lịch khách sạn Hà Giang Tuyên Quang
TQ_00129,lẩu ốc Thái nguyên,Ẩm thực,nhà hàng,22.8192124,104.9870172,"Điện Gia Dụng, Minh Khai, Hà Giang, 20111",Hà Giang,lẩu ốc Thái nguyên là nhà hàng tại Hà Giang.,lẩu ốc Thái nguyên Ẩm thực nhà hàng Hà Giang Tuyên Quang
TQ_00130,Photutrang,Ẩm thực,quán cà phê,23.163993,105.409563,"Bưu Điện Mèo Vạc, Mèo Vạc, Hà Giang, 20406",Mèo Vạc,Photutrang là quán cà phê tại Mèo Vạc.,Photutrang Ẩm thực quán cà phê Mèo Vạc Tuyên Quang
TQ_00131,Hoàng Thām,Ẩm thực,nhà hàng,23.0660131,105.2428226,"Đường Tỉnh 176, Mậu Duệ, Yên Minh, Hà Giang, 20323",Yên Minh,Hoàng Thām là nhà hàng tại Yên Minh.,Hoàng Thām Ẩm thực nhà hàng Yên Minh Tuyên Quang
TQ_00132,Hông Quân,Du lịch,khách sạn,23.1653367,105.4078498,"Đường Yên Minh-Mèo Vạc, Mèo Vạc, Hà Giang, 20406",Mèo Vạc,Hông Quân là khách sạn tại Mèo Vạc.,Hông Quân Du lịch khách sạn Mèo Vạc Tuyên Quang
TQ_00133,Thuy Hung,Du lịch,khách sạn,22.8308947,104.9859803,"Cửa Hàng Đồng Hồ Kính Mắt, Đường Trần Hưng Đạo, Trần Phú, Hà Giang, 20106",Hà Giang,Thuy Hung là khách sạn tại Hà Giang.,Thuy Hung Du lịch khách sạn Hà Giang Tuyên Quang
TQ_00134,Bò Thào Duoc,Ẩm thực,nhà hàng,23.2788279,105.3615177,"Quốc Lộ 4C, Đồng Văn, Hà Giang, 20506",Đồng Văn,Bò Thào Duoc là nhà hàng tại Đồng Văn.,Bò Thào Duoc Ẩm thực nhà hàng Đồng Văn Tuyên Quang
TQ_00135,Garden House,Du lịch,nhà khách/homestay,22.4128182,104.7014607,"Quốc Lộ 279, Tân Bắc, Quang Bình, Hà Giang, 20757",Quang Bình,Garden House là nhà khách/homestay tại Quang Bình.,Garden House Du lịch nhà khách/homestay Quang Bình Tuyên Quang
TQ_00136,làng văn hoá dân tộc pà thẻn,Du lịch,bảo tàng,22.4128791,104.7001511,"Quốc Lộ 279, Tân Bắc, Quang Bình, Hà Giang, 20757",Quang Bình,làng văn hoá dân tộc pà thẻn là bảo tàng tại Quang Bình.,làng văn hoá dân tộc pà thẻn Du lịch bảo tàng Quang Bình Tuyên Quang
TQ_00137,Khách sạn Thái Thịnh,Du lịch,khách sạn,23.2801118,105.3599056,"Đồng Văn, Hà Giang",Đồng Văn,Khách sạn Thái Thịnh là khách sạn tại Đồng Văn.,Khách sạn Thái Thịnh Du lịch khách sạn Đồng Văn Tuyên Quang
TQ_00138,Bác Hồ với đồng bào các dân tộc Hà Giang,Khác,địa điểm,22.8265379,104.9831873,"Tượng Đài Bác Hồ, Đường Nguyễn Trãi, Nguyễn Trãi, Hà Giang",Hà Giang,Bác Hồ với đồng bào các dân tộc Hà Giang là địa điểm tại Hà Giang.,Bác Hồ với đồng bào các dân tộc Hà Giang Khác địa điểm Hà Giang Tuyên Quang
TQ_00139,Cho Minh Khai,Du lịch,chợ truyền thống,22.8198783,104.9856553,"Phố Lê Đức Thọ, Minh Khai, Hà Giang, 20111",Hà Giang,Cho Minh Khai là chợ truyền thống tại Hà Giang.,Cho Minh Khai Du lịch chợ truyền thống Hà Giang Tuyên Quang
TQ_00140,Anh Yen,Ẩm thực,quán cà phê,22.8238185,104.9886944,"Bống's Food, Đường Kim Đồng, Minh Khai, Hà Giang, 20111",Hà Giang,Anh Yen là quán cà phê tại Hà Giang.,Anh Yen Ẩm thực quán cà phê Hà Giang Tuyên Quang
TQ_00141,Cha go,Ẩm thực,quán cà phê,22.8295416,104.9857539,"Sửa Chữa Xe Máy Quang Nam, Trần Phú, Hà Giang, 20106",Hà Giang,Cha go là quán cà phê tại Hà Giang.,Cha go Ẩm thực quán cà phê Hà Giang Tuyên Quang
TQ_00142,cafe phue,Ẩm thực,quán cà phê,22.8253735,104.9839295,"Cửa Hàng Quần Áo Vân Anh, 493 Đường Nguyễn Trãi, Nguyễn Trãi, Hà Giang, 20110",Hà Giang,cafe phue là quán cà phê tại Hà Giang.,cafe phue Ẩm thực quán cà phê Hà Giang Tuyên Quang
TQ_00143,huy hoan hotel,Du lịch,khách sạn,22.8232583,104.9833399,"Cửa Hàng Sim Thẻ Mai Hoàng Côn, 399 Đường Nguyễn Trãi, Nguyễn Trãi, Hà Giang, 20110",Hà Giang,huy hoan hotel là khách sạn tại Hà Giang.,huy hoan hotel Du lịch khách sạn Hà Giang Tuyên Quang
TQ_00144,KMo Caffe,Ẩm thực,quán cà phê,22.8255423,104.9830216,"Nguyễn Trãi, Hà Giang",Hà Giang,KMo Caffe là quán cà phê tại Hà Giang.,KMo Caffe Ẩm thực quán cà phê Hà Giang Tuyên Quang
TQ_00145,2 ba be,Ẩm thực,nhà hàng,22.8227642,104.9830384,"Thế Giới Lốp Hải Cửu, 387 Đường Nguyễn Trãi, Nguyễn Trãi, Hà Giang, 20110",Hà Giang,2 ba be là nhà hàng tại Hà Giang.,2 ba be Ẩm thực nhà hàng Hà Giang Tuyên Quang
TQ_00146,Kings coffee,Ẩm thực,quán cà phê,22.8286112,104.9857353,"Atm BIDV, Trần Phú, Hà Giang, 20106",Hà Giang,Kings coffee là quán cà phê tại Hà Giang.,Kings coffee Ẩm thực quán cà phê Hà Giang Tuyên Quang
TQ_00147,cadillac coffee,Ẩm thực,quán cà phê,22.8223664,104.9827137,"Hair Salon Bb Hair, 367 Đường Nguyễn Trãi, Nguyễn Trãi, Hà Giang, 20110",Hà Giang,cadillac coffee là quán cà phê tại Hà Giang.,cadillac coffee Ẩm thực quán cà phê Hà Giang Tuyên Quang
TQ_00148,com ga hoi an,Ẩm thực,nhà hàng,22.8242424,104.9837298,"Cơ Sở Sản Xuất Bánh Mì-Bánh Ngọt Cao Cấp Hà Nội, 437 Đường Nguyễn Trãi, Nguyễn Trãi, Hà Giang, 20110",Hà Giang,com ga hoi an là nhà hàng tại Hà Giang.,com ga hoi an Ẩm thực nhà hàng Hà Giang Tuyên Quang
TQ_00149,Lung Tam Linen Cooperative,Du lịch,địa điểm du lịch,23.0486357,105.0430783,"Trụ Sở Xã Lùng Táng, Đường Huyện 10, Lùng Tám, Quản Bạ, Hà Giang, 20368",Quản Bạ,Lung Tam Linen Cooperative là địa điểm du lịch tại Quản Bạ.,Lung Tam Linen Cooperative Du lịch địa điểm du lịch Quản Bạ Tuyên Quang
TQ_00150,Pho,Ẩm thực,quán thức ăn nhanh,22.6601038,104.9897826,"Đường Nguyễn Trãi, Vị Xuyên, Hà Giang, 20206",Vị Xuyên,Pho là quán thức ăn nhanh tại Vị Xuyên.,Pho Ẩm thực quán thức ăn nhanh Vị Xuyên Tuyên Quang
TQ_00151,Monaco Hotel,Du lịch,khách sạn,22.6664157,104.984635,"Khách Sạn Quế Lâm, Đường Nguyễn Trãi, Vị Xuyên, Hà Giang, 20206",Vị Xuyên,Monaco Hotel là khách sạn tại Vị Xuyên.,Monaco Hotel Du lịch khách sạn Vị Xuyên Tuyên Quang
TQ_00152,Onion Quán (BBQ),Ẩm thực,nhà hàng,22.6483226,104.9843057,"Đường Nguyễn Trãi, Vị Xuyên, Hà Giang, 20206",Vị Xuyên,Onion Quán (BBQ) là nhà hàng tại Vị Xuyên.,Onion Quán (BBQ) Ẩm thực nhà hàng Vị Xuyên Tuyên Quang
TQ_00153,So'n Hu'o'ng,Ẩm thực,nhà hàng,22.9594071,104.948301,"Ngân Hàng Chính Sách Xã Hội, Đường Quốc Lộ 4C, Minh Tân, Vị Xuyên, Hà Giang, 20214",Vị Xuyên,So'n Hu'o'ng là nhà hàng tại Vị Xuyên.,So'n Hu'o'ng Ẩm thực nhà hàng Vị Xuyên Tuyên Quang
TQ_00154,Huy Lùn,Ẩm thực,nhà hàng,23.065751,104.9953641,"Cafe Sơn Thủy, Đường Trần Hưng Đạo, Tam Sơn, Quản Bạ, Hà Giang, 20356",Quản Bạ,Huy Lùn là nhà hàng tại Quản Bạ.,Huy Lùn Ẩm thực nhà hàng Quản Bạ Tuyên Quang
TQ_00155,Bag rack repair,Du lịch,địa điểm du lịch,23.2755382,105.3622461,"Đồng Văn, Hà Giang",Đồng Văn,Bag rack repair là địa điểm du lịch tại Đồng Văn.,Bag rack repair Du lịch địa điểm du lịch Đồng Văn Tuyên Quang
TQ_00156,"Bún bò huế, bún chả, chả cua",Ẩm thực,nhà hàng,22.8239937,104.9858474,"Shop Quần Áo, Đường Nguyễn Thái Học, Minh Khai, Hà Giang, 20111",Hà Giang,"Bún bò huế, bún chả, chả cua là nhà hàng tại Hà Giang.","Bún bò huế, bún chả, chả cua Ẩm thực nhà hàng Hà Giang Tuyên Quang"
TQ_00157,Hot dog,Ẩm thực,nhà hàng,22.3528377,105.3873636,"Đường Quốc Lộ 2C, Na Hang, Tuyên Quang, 22406",Na Hang,Hot dog là nhà hàng tại Na Hang.,Hot dog Ẩm thực nhà hàng Na Hang Tuyên Quang
TQ_00158,Kebap,Ẩm thực,nhà hàng,22.8230459,104.9876318,"Tiệm Bánh Đức Truyền, 151 Đường Trần Phú, Minh Khai, Hà Giang, 20111",Hà Giang,Kebap là nhà hàng tại Hà Giang.,Kebap Ẩm thực nhà hàng Hà Giang Tuyên Quang
TQ_00159,cindy homestay,Du lịch,nhà nghỉ,22.8155272,104.9810218,"Đường Mai Hắc Đế, Nguyễn Trãi, Hà Giang, 20110",Hà Giang,cindy homestay là nhà nghỉ tại Hà Giang.,cindy homestay Du lịch nhà nghỉ Hà Giang Tuyên Quang
TQ_00160,Nha Nghi Cao Nguyen,Du lịch,khách sạn,23.1640501,105.4086419,"Nhà Nghỉ Cao Nguyên, Mèo Vạc, Hà Giang, 20406",Mèo Vạc,Nha Nghi Cao Nguyen là khách sạn tại Mèo Vạc.,Nha Nghi Cao Nguyen Du lịch khách sạn Mèo Vạc Tuyên Quang
TQ_00161,Cong Ty Co Phan Thao Duoc Cao Nguyen - Kapl herbes,Ẩm thực,quán cà phê,23.0492692,104.9931017,"Đường Quốc Lộ 4C, Quản Bạ, Hà Giang, 20365",Quản Bạ,Cong Ty Co Phan Thao Duoc Cao Nguyen - Kapl herbes là quán cà phê tại Quản Bạ.,Cong Ty Co Phan Thao Duoc Cao Nguyen - Kapl herbes Ẩm thực quán cà phê Quản Bạ Tuyên Quang
TQ_00162,Nha Nghi Vu Huy,Du lịch,nhà khách/homestay,23.2760456,105.3612203,"Đồng Văn, Hà Giang",Đồng Văn,Nha Nghi Vu Huy là nhà khách/homestay tại Đồng Văn.,Nha Nghi Vu Huy Du lịch nhà khách/homestay Đồng Văn Tuyên Quang
TQ_00163,Old bus on the hill,Ẩm thực,quán cà phê,22.8240071,104.9813213,"Nguyễn Trãi, Hà Giang",Hà Giang,Old bus on the hill là quán cà phê tại Hà Giang.,Old bus on the hill Ẩm thực quán cà phê Hà Giang Tuyên Quang
TQ_00164,dung house,Du lịch,nhà khách/homestay,22.7999177,104.9840553,"Đường Quốc Lộ 2, Phương Thiện, Hà Giang, 20113",Hà Giang,dung house là nhà khách/homestay tại Hà Giang.,dung house Du lịch nhà khách/homestay Hà Giang Tuyên Quang
TQ_00165,Yen Ngoc,Ẩm thực,nhà hàng,23.0658726,104.9954011,"Cafe Sơn Thủy, Đường Trần Hưng Đạo, Tam Sơn, Quản Bạ, Hà Giang, 20356",Quản Bạ,Yen Ngoc là nhà hàng tại Quản Bạ.,Yen Ngoc Ẩm thực nhà hàng Quản Bạ Tuyên Quang
TQ_00166,Thach Lam Vien - Ha Giang,Du lịch,địa điểm du lịch,22.8470669,104.9632485,"Phong Quang, Vị Xuyên, Hà Giang",Vị Xuyên,Thach Lam Vien - Ha Giang là địa điểm du lịch tại Vị Xuyên.,Thach Lam Vien - Ha Giang Du lịch địa điểm du lịch Vị Xuyên Tuyên Quang
TQ_00167,Lake,Du lịch,địa điểm du lịch,23.049511,105.0101529,"Quản Bạ, Hà Giang",Quản Bạ,Lake là địa điểm du lịch tại Quản Bạ.,Lake Du lịch địa điểm du lịch Quản Bạ Tuyên Quang
TQ_00168,Amazing home stay. Free 5 amazing dinner,Du lịch,nhà khách/homestay,23.2512906,105.2650016,"Xà Phìn, Đồng Văn, Hà Giang",Đồng Văn,Amazing home stay. Free 5 amazing dinner là nhà khách/homestay tại Đồng Văn.,Amazing home stay. Free 5 amazing dinner Du lịch nhà khách/homestay Đồng Văn Tuyên Quang
TQ_00169,5 star amazing place with 5 star free meal and corn shots,Du lịch,khách sạn,23.2512783,105.2650783,"Xà Phìn, Đồng Văn, Hà Giang",Đồng Văn,5 star amazing place with 5 star free meal and corn shots là khách sạn tại Đồng Văn.,5 star amazing place with 5 star free meal and corn shots Du lịch khách sạn Đồng Văn Tuyên Quang
TQ_00170,Homestay tung nguyen,Du lịch,nhà khách/homestay,23.275467,105.3478566,"Đồng Văn, Hà Giang",Đồng Văn,Homestay tung nguyen là nhà khách/homestay tại Đồng Văn.,Homestay tung nguyen Du lịch nhà khách/homestay Đồng Văn Tuyên Quang
TQ_00171,Little Yen's homestay,Du lịch,nhà khách/homestay,23.2067363,105.4166695,"Quốc Lộ 4C, Pả Vi, Mèo Vạc, Hà Giang, 20411",Mèo Vạc,Little Yen's homestay là nhà khách/homestay tại Mèo Vạc.,Little Yen's homestay Du lịch nhà khách/homestay Mèo Vạc Tuyên Quang
TQ_00172,Suoi khoang nong nha nghi Dai Duong,Du lịch,nhà nghỉ,21.765395,105.1232185,"Nhà Nghỉ Mông Đại Dương, Quốc Lộ 37, Phú Lâm, Tuyên Quang, 22220",Tuyên Quang,Suoi khoang nong nha nghi Dai Duong là nhà nghỉ tại Tuyên Quang.,Suoi khoang nong nha nghi Dai Duong Du lịch nhà nghỉ Tuyên Quang Tuyên Quang
TQ_00173,Yen Ngoc,Ẩm thực,nhà hàng,23.0657349,104.9955035,"Cafe Sơn Thủy, Đường Trần Hưng Đạo, Tam Sơn, Quản Bạ, Hà Giang, 20356",Quản Bạ,Yen Ngoc là nhà hàng tại Quản Bạ.,Yen Ngoc Ẩm thực nhà hàng Quản Bạ Tuyên Quang
TQ_00174,sister old house homestay,Du lịch,nhà khách/homestay,23.3641867,105.3096934,"Lũng Cú, Đồng Văn, Hà Giang",Đồng Văn,sister old house homestay là nhà khách/homestay tại Đồng Văn.,sister old house homestay Du lịch nhà khách/homestay Đồng Văn Tuyên Quang
TQ_00175,Quán cà phê vườn tốt nhất,Ẩm thực,quán cà phê,23.1604767,105.4035192,"Đường Yên Minh-Mèo Vạc, Mèo Vạc, Hà Giang, 20406",Mèo Vạc,Quán cà phê vườn tốt nhất là quán cà phê tại Mèo Vạc.,Quán cà phê vườn tốt nhất Ẩm thực quán cà phê Mèo Vạc Tuyên Quang
TQ_00176,may&noy,Ẩm thực,quán cà phê,23.2553313,105.1861421,"Phó Bảng, Đồng Văn, Hà Giang",Đồng Văn,may&noy là quán cà phê tại Đồng Văn.,may&noy Ẩm thực quán cà phê Đồng Văn Tuyên Quang
